mdn_hash,city,lat,lon,app_name,category,url,protocol,host,timestamp,duration_minutes,upstream_gb,downstream_gb,total_gb
e7e845a8-26b1-4c38-98a5-7713ca872761,Rockwall,32.75155733267629,-97.0980515394993,Fitbit,Health,https://www.fitbit.com/ee97ac91-6bc6-4ac4-bd3f-7058ec491c02,https,www.fitbit.com,2024-09-14 17:01:04,51,1.32,0.66,1.98
94fb1f08-491f-45a9-8445-3ad5d4988c1b,Richardson,32.75036191394743,-97.08584703984124,Twitter,Social Media,https://www.twitter.com/a72ca3b8-0c59-4a50-af7f-ab42c4a9c63a,https,www.twitter.com,2024-09-14 12:47:36,33,0.5,1.53,2.03
eaeb1427-8e13-4841-bbba-2e38b4d443c4,Southlake,32.74362427726722,-97.0823093105581,Snapchat,Social Media,https://www.snapchat.com/5d5a15a8-0adc-4e38-96d5-b9201ddbeac9,https,www.snapchat.com,2024-09-14 17:14:19,48,1.36,4.7,6.06
18455fc1-f076-4b37-be0a-81aebfc07dcf,McKinney,32.743053206110666,-97.08356581265603,Walmart,Shopping,http://www.walmart.com/20629c9c-97c8-49eb-bb6c-013234d60bf7,http,www.walmart.com,2024-09-14 16:00:20,19,1.96,1.99,3.95
18455fc1-f076-4b37-be0a-81aebfc07dcf,McKinney,32.743053206110666,-97.08356581265603,PUBG Mobile,Gaming,http://www.pubgmobile.com/716d09ad-f75c-4509-8a2f-9c01a61c4343,http,www.pubgmobile.com,2024-09-14 16:00:20,9,0.46,4.27,4.73
18455fc1-f076-4b37-be0a-81aebfc07dcf,McKinney,32.743053206110666,-97.08356581265603,Google Drive,Productivity,http://www.googledrive.com/49c953d3-934d-40f5-a62b-74fce4d37392,http,www.googledrive.com,2024-09-14 16:00:20,27,1.95,1.88,3.83
5544d7da-d2d6-4001-954e-c51b8a87ebfb,Princeton,32.746575079199964,-97.07218899112556,Candy Crush,Gaming,https://www.candycrush.com/20d4bdd3-228a-4957-b372-b12686d4a3b3,https,www.candycrush.com,2024-09-14 16:51:50,18,1.93,4.3,6.23
5544d7da-d2d6-4001-954e-c51b8a87ebfb,Princeton,32.746575079199964,-97.07218899112556,BBC,News,https://www.bbc.com/587f24bb-cf8e-4750-83d8-cd4f9f9aae6b,https,www.bbc.com,2024-09-14 16:51:50,2,0.58,1.69,2.27
5544d7da-d2d6-4001-954e-c51b8a87ebfb,Princeton,32.746575079199964,-97.07218899112556,Google Drive,Productivity,http://www.googledrive.com/ba9e4f48-bd06-4bac-b955-07207f601174,http,www.googledrive.com,2024-09-14 16:51:50,9,1.98,1.8,3.78
5544d7da-d2d6-4001-954e-c51b8a87ebfb,Princeton,32.746575079199964,-97.07218899112556,Microsoft Office,Productivity,https://www.microsoftoffice.com/5580f857-326b-48df-a6b4-0a054d41bc4b,https,www.microsoftoffice.com,2024-09-14 16:51:50,53,0.56,1.66,2.22
5544d7da-d2d6-4001-954e-c51b8a87ebfb,Princeton,32.746575079199964,-97.07218899112556,Netflix,Streaming,http://www.netflix.com/9ea8aac5-39af-4baa-9375-703d3864fc1a,http,www.netflix.com,2024-09-14 16:51:50,26,1.54,1.9,3.44
519c9880-39a5-4df6-9d7e-a8d70087b26a,Prosper,32.74720827321975,-97.09632116741015,Hulu,Streaming,http://www.hulu.com/8dc2fc4e-cd78-4bbe-ae9f-b742c825a68d,http,www.hulu.com,2024-09-14 13:00:04,50,0.99,0.52,1.51
519c9880-39a5-4df6-9d7e-a8d70087b26a,Prosper,32.74720827321975,-97.09632116741015,CNN,News,https://www.cnn.com/84d6471d-530c-4c8c-a417-557c383e08ee,https,www.cnn.com,2024-09-14 13:00:04,51,1.0,4.37,5.37
a8321428-e9b9-4e69-9379-bc72481df6ec,Rockwall,32.74432225275582,-97.08704328463868,Microsoft Office,Productivity,http://www.microsoftoffice.com/4783ee27-b154-42e7-9402-536ae6746063,http,www.microsoftoffice.com,2024-09-14 19:41:01,46,1.05,0.86,1.91
a8321428-e9b9-4e69-9379-bc72481df6ec,Rockwall,32.74432225275582,-97.08704328463868,YouTube,Streaming,https://www.youtube.com/1c0285bb-9187-46d6-a9ce-369880524484,https,www.youtube.com,2024-09-14 19:41:01,45,0.58,3.16,3.74
a8321428-e9b9-4e69-9379-bc72481df6ec,Rockwall,32.74432225275582,-97.08704328463868,Snapchat,Social Media,https://www.snapchat.com/280ac37f-6c73-4c50-b818-b6b7ae2e0017,https,www.snapchat.com,2024-09-14 19:41:01,6,0.92,4.67,5.59
e535d4fa-6c7b-4efd-a444-0aa81f8449b4,Arlington,32.75042268365826,-97.11135546670828,Target,Shopping,http://www.target.com/4f57ed8a-afb7-4604-a8db-7df64dc02d85,http,www.target.com,2024-09-14 15:17:04,27,1.06,4.16,5.22
e535d4fa-6c7b-4efd-a444-0aa81f8449b4,Arlington,32.75042268365826,-97.11135546670828,Apple Health,Health,http://www.applehealth.com/82b40597-e765-47a1-9159-234764b86e5a,http,www.applehealth.com,2024-09-14 15:17:04,17,1.57,1.73,3.3
e535d4fa-6c7b-4efd-a444-0aa81f8449b4,Arlington,32.75042268365826,-97.11135546670828,Clash of Clans,Gaming,http://www.clashofclans.com/6739b5d9-ff86-4666-bba0-9bd4e81071dd,http,www.clashofclans.com,2024-09-14 15:17:04,46,1.14,0.52,1.66
e535d4fa-6c7b-4efd-a444-0aa81f8449b4,Arlington,32.75042268365826,-97.11135546670828,Candy Crush,Gaming,http://www.candycrush.com/24a66413-e68d-49b4-b9a4-50b0b0290cbb,http,www.candycrush.com,2024-09-14 15:17:04,18,0.34,3.0,3.34
8422131c-b3b9-48c0-aa83-a93b1c37b028,DFW,32.752029178734354,-97.1034646256258,CNN,News,https://www.cnn.com/c49e9fcf-0504-4da6-aefd-27eb63b74618,https,www.cnn.com,2024-09-14 15:54:44,11,1.48,2.57,4.05
196e4951-49c7-4bba-a79a-56640bbcf818,Plano,32.74351914665842,-97.10890201811702,Call of Duty Mobile,Gaming,https://www.callofdutymobile.com/215c7d22-cfd3-46cc-8171-e2cd0e3e0832,https,www.callofdutymobile.com,2024-09-14 16:55:49,34,0.85,3.95,4.8
196e4951-49c7-4bba-a79a-56640bbcf818,Plano,32.74351914665842,-97.10890201811702,Walmart,Shopping,http://www.walmart.com/97538eea-e6b6-4da3-89fc-86568d6f8c8d,http,www.walmart.com,2024-09-14 16:55:49,55,0.92,1.42,2.34
196e4951-49c7-4bba-a79a-56640bbcf818,Plano,32.74351914665842,-97.10890201811702,YouTube,Streaming,http://www.youtube.com/2fa40a94-ef1d-4fb1-8d95-817f46670fa8,http,www.youtube.com,2024-09-14 16:55:49,14,1.35,4.28,5.63
196e4951-49c7-4bba-a79a-56640bbcf818,Plano,32.74351914665842,-97.10890201811702,Netflix,Streaming,https://www.netflix.com/0ebae1dc-6a4d-41b3-9f20-1605dc119c00,https,www.netflix.com,2024-09-14 16:55:49,56,0.6,4.51,5.11
196e4951-49c7-4bba-a79a-56640bbcf818,Plano,32.74351914665842,-97.10890201811702,Walmart,Shopping,http://www.walmart.com/d0a25fc2-7542-47f9-9a3e-570630e36415,http,www.walmart.com,2024-09-14 16:55:49,15,1.01,2.51,3.52
f21b8ede-67f4-4f00-a65e-a2a384147e21,Dallas,32.74748946183093,-97.07849357186576,Amazon,Shopping,http://www.amazon.com/5a801053-2e83-4613-8bbe-d5f2a4e259de,http,www.amazon.com,2024-09-14 13:58:02,43,0.13,4.35,4.48
f21b8ede-67f4-4f00-a65e-a2a384147e21,Dallas,32.74748946183093,-97.07849357186576,eBay,Shopping,http://www.ebay.com/ba5f3b88-05b9-4da9-a762-3781f7be57a7,http,www.ebay.com,2024-09-14 13:58:02,21,0.26,4.5,4.76
f21b8ede-67f4-4f00-a65e-a2a384147e21,Dallas,32.74748946183093,-97.07849357186576,Fitbit,Health,http://www.fitbit.com/ac4a012d-97f2-45ef-9e6b-bcf8ff847918,http,www.fitbit.com,2024-09-14 13:58:02,57,1.72,3.02,4.74
f21b8ede-67f4-4f00-a65e-a2a384147e21,Dallas,32.74748946183093,-97.07849357186576,CNN,News,http://www.cnn.com/62b609e0-1fa3-4639-845a-5d4c63b96e66,http,www.cnn.com,2024-09-14 13:58:02,38,0.83,1.03,1.86
f21b8ede-67f4-4f00-a65e-a2a384147e21,Dallas,32.74748946183093,-97.07849357186576,Apple Health,Health,https://www.applehealth.com/b12a2cb5-9409-4fb1-8e19-29a85651477b,https,www.applehealth.com,2024-09-14 13:58:02,57,1.88,0.98,2.86
95cdf8d3-0458-42af-b4a4-1696c502fd0f,Prosper,32.74788365850745,-97.08686869379235,Fitbit,Health,http://www.fitbit.com/7934d5d9-7dcb-47df-ba87-efa33ddba781,http,www.fitbit.com,2024-09-14 17:46:29,51,1.82,2.5,4.32
95cdf8d3-0458-42af-b4a4-1696c502fd0f,Prosper,32.74788365850745,-97.08686869379235,Disney+,Streaming,https://www.disney+.com/ad6a6892-5356-4ccd-8c78-f1a1cf27de12,https,www.disney+.com,2024-09-14 17:46:29,48,0.61,3.15,3.76
95cdf8d3-0458-42af-b4a4-1696c502fd0f,Prosper,32.74788365850745,-97.08686869379235,Walmart,Shopping,https://www.walmart.com/432bc132-37f2-41f1-b94d-b4a8c9af6665,https,www.walmart.com,2024-09-14 17:46:29,19,0.96,1.63,2.59
95cdf8d3-0458-42af-b4a4-1696c502fd0f,Prosper,32.74788365850745,-97.08686869379235,Facebook,Social Media,https://www.facebook.com/fa67f4a6-13bd-4aad-aa4b-fd99b7e5ed73,https,www.facebook.com,2024-09-14 17:46:29,31,0.56,3.36,3.92
38c431a7-6da4-40ff-a048-3a897a32dc31,Murphy,32.75012634208089,-97.10259921521556,Twitter,Social Media,http://www.twitter.com/be396f5d-48e0-4260-bfa4-d5b16bd21b98,http,www.twitter.com,2024-09-14 15:40:28,17,1.03,3.46,4.49
38c431a7-6da4-40ff-a048-3a897a32dc31,Murphy,32.75012634208089,-97.10259921521556,Fox News,News,http://www.foxnews.com/50dcd99b-0c55-45b1-8536-6ba0df533cbc,http,www.foxnews.com,2024-09-14 15:40:28,2,1.84,3.05,4.89
38c431a7-6da4-40ff-a048-3a897a32dc31,Murphy,32.75012634208089,-97.10259921521556,Disney+,Streaming,http://www.disney+.com/65d0e2ce-2526-4f91-baa6-e64a2c1cb6c4,http,www.disney+.com,2024-09-14 15:40:28,56,1.99,1.75,3.74
fab4ab4f-4fd9-448c-b5ce-480d8b226682,Murphy,32.74858661006218,-97.10626587778454,Hulu,Streaming,https://www.hulu.com/2237fa0d-6b13-43ce-9590-d063eed1b12a,https,www.hulu.com,2024-09-14 18:58:33,47,1.58,0.54,2.12
fab4ab4f-4fd9-448c-b5ce-480d8b226682,Murphy,32.74858661006218,-97.10626587778454,Microsoft Office,Productivity,http://www.microsoftoffice.com/9053ee90-cda5-4398-a462-d5980ecbc4e7,http,www.microsoftoffice.com,2024-09-14 18:58:33,36,1.2,3.86,5.06
fab4ab4f-4fd9-448c-b5ce-480d8b226682,Murphy,32.74858661006218,-97.10626587778454,Amazon,Shopping,https://www.amazon.com/5ee1b062-1d45-4f01-9cb8-4ac90fe11c37,https,www.amazon.com,2024-09-14 18:58:33,24,0.77,0.54,1.31
fab4ab4f-4fd9-448c-b5ce-480d8b226682,Murphy,32.74858661006218,-97.10626587778454,Fox News,News,http://www.foxnews.com/9e7dc0f5-c0ba-46fe-85f7-604ca37352d0,http,www.foxnews.com,2024-09-14 18:58:33,16,1.38,0.57,1.95
b9cfe8dd-df71-4e7c-b558-d0862c63a201,Arlington,32.74544001738114,-97.0731820746025,Disney+,Streaming,https://www.disney+.com/5d991894-3818-4ef2-b3dc-003546047508,https,www.disney+.com,2024-09-14 14:56:46,36,1.87,3.15,5.02
b9cfe8dd-df71-4e7c-b558-d0862c63a201,Arlington,32.74544001738114,-97.0731820746025,BBC,News,http://www.bbc.com/621e50c3-b28b-49b3-b676-92c0e927adaf,http,www.bbc.com,2024-09-14 14:56:46,46,0.7,4.66,5.36
b9cfe8dd-df71-4e7c-b558-d0862c63a201,Arlington,32.74544001738114,-97.0731820746025,Facebook,Social Media,https://www.facebook.com/aa0b6f84-243f-4d44-845a-300e2ab8c74b,https,www.facebook.com,2024-09-14 14:56:46,20,0.93,2.48,3.41
b9cfe8dd-df71-4e7c-b558-d0862c63a201,Arlington,32.74544001738114,-97.0731820746025,Microsoft Office,Productivity,http://www.microsoftoffice.com/69238cab-cb3f-47da-a143-1fa3f1b49fbc,http,www.microsoftoffice.com,2024-09-14 14:56:46,13,0.72,2.85,3.57
b9cfe8dd-df71-4e7c-b558-d0862c63a201,Arlington,32.74544001738114,-97.0731820746025,PUBG Mobile,Gaming,http://www.pubgmobile.com/dbfb195a-2768-4324-8662-4bf12101d967,http,www.pubgmobile.com,2024-09-14 14:56:46,38,0.16,2.29,2.45
fd1ff9a6-ec9e-4502-84be-a7b7e91e8ff1,Garland,32.746900845432336,-97.0890311217096,Candy Crush,Gaming,http://www.candycrush.com/fbc16398-9019-4e26-b8d2-0f8eb14b4661,http,www.candycrush.com,2024-09-14 12:07:02,49,1.35,3.72,5.07
6a483622-a8d9-4917-97da-95b2ca9465b1,Southlake,32.74774306588687,-97.1073393204524,eBay,Shopping,http://www.ebay.com/3d4585d2-8f8b-4fbc-b7af-00bb6fe971b6,http,www.ebay.com,2024-09-14 18:19:56,13,0.7,0.87,1.57
b0f3ae11-4310-47f9-9fe3-8ec387dd03ee,Princeton,32.743823954072674,-97.09163951883228,BBC,News,http://www.bbc.com/a04840ef-9624-4560-9c38-db54cbc04e8a,http,www.bbc.com,2024-09-14 12:57:29,9,1.33,1.85,3.18
b0f3ae11-4310-47f9-9fe3-8ec387dd03ee,Princeton,32.743823954072674,-97.09163951883228,Call of Duty Mobile,Gaming,http://www.callofdutymobile.com/4a925c59-70c2-4e33-a13a-8f807b364be6,http,www.callofdutymobile.com,2024-09-14 12:57:29,57,1.63,0.84,2.47
bf7b6c40-17f7-425f-9b46-9f58942b1802,Celina,32.743596239761224,-97.10355379499202,Amazon,Shopping,https://www.amazon.com/a011642b-d0b9-4a83-9b87-8cff0acd97f8,https,www.amazon.com,2024-09-14 18:48:11,54,0.43,4.11,4.54
bf7b6c40-17f7-425f-9b46-9f58942b1802,Celina,32.743596239761224,-97.10355379499202,MyFitnessPal,Health,https://www.myfitnesspal.com/6cc6bacc-d50c-4095-9169-3f88ab740ac4,https,www.myfitnesspal.com,2024-09-14 18:48:11,48,0.87,4.42,5.29
bf7b6c40-17f7-425f-9b46-9f58942b1802,Celina,32.743596239761224,-97.10355379499202,Slack,Productivity,http://www.slack.com/d8587370-de77-42eb-8917-495f649d1c72,http,www.slack.com,2024-09-14 18:48:11,32,0.86,3.66,4.52
bf7b6c40-17f7-425f-9b46-9f58942b1802,Celina,32.743596239761224,-97.10355379499202,Clash of Clans,Gaming,https://www.clashofclans.com/5abd043e-6a72-4ef5-9841-68a37a5972e8,https,www.clashofclans.com,2024-09-14 18:48:11,11,0.58,3.05,3.63
bf7b6c40-17f7-425f-9b46-9f58942b1802,Celina,32.743596239761224,-97.10355379499202,Call of Duty Mobile,Gaming,http://www.callofdutymobile.com/8ef5d3ba-c281-4de7-955e-4ed7baff49f9,http,www.callofdutymobile.com,2024-09-14 18:48:11,18,0.49,2.83,3.32
aa7f9274-e346-4eb5-96bd-3cfe3ff6af2c,Gunter,32.750889036338386,-97.08155810975474,Microsoft Office,Productivity,https://www.microsoftoffice.com/42ab147e-9ea7-40d9-8858-2fa9e2416bb7,https,www.microsoftoffice.com,2024-09-14 19:11:31,24,0.38,3.05,3.43
bb7cf89e-f4c8-4fb4-b56a-80f286494ee4,Celina,32.74490832300139,-97.1131470423563,Target,Shopping,https://www.target.com/dba5a95a-7a5f-4e2c-8efe-6482ed2993b1,https,www.target.com,2024-09-14 13:16:01,30,1.29,0.89,2.18
bb7cf89e-f4c8-4fb4-b56a-80f286494ee4,Celina,32.74490832300139,-97.1131470423563,PUBG Mobile,Gaming,http://www.pubgmobile.com/84e8fcb7-5085-4b23-b4dd-1463e00e9227,http,www.pubgmobile.com,2024-09-14 13:16:01,16,0.85,2.89,3.74
bb7cf89e-f4c8-4fb4-b56a-80f286494ee4,Celina,32.74490832300139,-97.1131470423563,YouTube,Streaming,https://www.youtube.com/365eb6dc-35e4-4816-ae04-fe364bc82534,https,www.youtube.com,2024-09-14 13:16:01,30,0.71,0.81,1.52
bb7cf89e-f4c8-4fb4-b56a-80f286494ee4,Celina,32.74490832300139,-97.1131470423563,Fox News,News,https://www.foxnews.com/568dcc8c-7baf-4850-a306-9f2a44c47f2f,https,www.foxnews.com,2024-09-14 13:16:01,49,0.13,2.82,2.95
26b7412b-cdea-456a-a66e-ab61a95299a6,DFW,32.7476877519802,-97.10752748055268,BBC,News,https://www.bbc.com/056705ea-b8a7-4a59-86b4-bba490246cbe,https,www.bbc.com,2024-09-14 13:54:21,43,0.35,1.83,2.18
26b7412b-cdea-456a-a66e-ab61a95299a6,DFW,32.7476877519802,-97.10752748055268,YouTube,Streaming,http://www.youtube.com/8e6bb397-27c3-489b-9387-927bea497e62,http,www.youtube.com,2024-09-14 13:54:21,3,1.8,2.53,4.33
7b19355c-e641-42ca-ac38-61548d9f9f56,Prosper,32.74682436995892,-97.08763181162476,Google Fit,Health,http://www.googlefit.com/072859bc-bef6-4035-94bb-a7d608bb2869,http,www.googlefit.com,2024-09-14 18:42:49,52,1.11,1.65,2.76
7b19355c-e641-42ca-ac38-61548d9f9f56,Prosper,32.74682436995892,-97.08763181162476,Slack,Productivity,http://www.slack.com/6f6c3a2f-80b0-47a8-9f73-e58c00e1da5a,http,www.slack.com,2024-09-14 18:42:49,53,0.59,1.2,1.79
7b19355c-e641-42ca-ac38-61548d9f9f56,Prosper,32.74682436995892,-97.08763181162476,Walmart,Shopping,https://www.walmart.com/09bcd216-555c-47d8-9d7e-9c0a302c1c74,https,www.walmart.com,2024-09-14 18:42:49,41,1.22,2.85,4.07
7b19355c-e641-42ca-ac38-61548d9f9f56,Prosper,32.74682436995892,-97.08763181162476,Apple Health,Health,http://www.applehealth.com/cf06651a-3e7d-42d5-ac75-4f71c530b2d8,http,www.applehealth.com,2024-09-14 18:42:49,44,0.67,3.77,4.44
08dceebc-4541-4ff3-96e2-42fb54fca059,McKinney,32.74491178454039,-97.09242819933084,Google Drive,Productivity,http://www.googledrive.com/cfefaf16-7a69-4cdf-aa96-09bdf3e34f21,http,www.googledrive.com,2024-09-14 18:52:38,59,0.4,1.79,2.19
08dceebc-4541-4ff3-96e2-42fb54fca059,McKinney,32.74491178454039,-97.09242819933084,Slack,Productivity,https://www.slack.com/d0d75ed8-1ab6-418f-85cb-80e418383df0,https,www.slack.com,2024-09-14 18:52:38,43,0.32,1.86,2.18
08dceebc-4541-4ff3-96e2-42fb54fca059,McKinney,32.74491178454039,-97.09242819933084,Twitter,Social Media,https://www.twitter.com/e2e53ae1-41df-435e-a908-f555f7c62b8b,https,www.twitter.com,2024-09-14 18:52:38,31,1.63,2.46,4.09
08dceebc-4541-4ff3-96e2-42fb54fca059,McKinney,32.74491178454039,-97.09242819933084,Target,Shopping,http://www.target.com/b3a9a2a0-4a5b-4236-b192-e555339af74e,http,www.target.com,2024-09-14 18:52:38,18,1.58,4.82,6.4
08dceebc-4541-4ff3-96e2-42fb54fca059,McKinney,32.74491178454039,-97.09242819933084,NY Times,News,http://www.nytimes.com/a1861395-5987-4387-8514-d687ab307761,http,www.nytimes.com,2024-09-14 18:52:38,46,0.83,2.95,3.78
69ad593c-b835-409b-9fd7-818c0d9811be,Southlake,32.743985203306885,-97.0902193843602,Facebook,Social Media,https://www.facebook.com/64a3e95f-2137-4e33-921f-7b53c6feb1aa,https,www.facebook.com,2024-09-14 12:05:25,2,1.46,3.12,4.58
69ad593c-b835-409b-9fd7-818c0d9811be,Southlake,32.743985203306885,-97.0902193843602,BBC,News,http://www.bbc.com/7821167a-1066-4a71-a00f-ca0a30a80627,http,www.bbc.com,2024-09-14 12:05:25,58,1.68,2.23,3.91
7da5f636-1073-410b-8c36-71062b5ad40b,Dallas,32.747439897594084,-97.07684996438933,NY Times,News,http://www.nytimes.com/f2bd392c-e05d-4758-8b32-7876d1ed7698,http,www.nytimes.com,2024-09-14 12:29:25,30,1.02,4.64,5.66
7da5f636-1073-410b-8c36-71062b5ad40b,Dallas,32.747439897594084,-97.07684996438933,Google Drive,Productivity,https://www.googledrive.com/3ac4ad28-1ba6-40e0-885c-53ec71064482,https,www.googledrive.com,2024-09-14 12:29:25,47,0.27,1.32,1.59
7da5f636-1073-410b-8c36-71062b5ad40b,Dallas,32.747439897594084,-97.07684996438933,Amazon,Shopping,http://www.amazon.com/d893d794-b0f8-44a2-b432-6b3c14afe50b,http,www.amazon.com,2024-09-14 12:29:25,30,0.44,2.56,3.0
7da5f636-1073-410b-8c36-71062b5ad40b,Dallas,32.747439897594084,-97.07684996438933,Walmart,Shopping,https://www.walmart.com/7505de94-6ac3-42e4-bec0-e1dcefe30efa,https,www.walmart.com,2024-09-14 12:29:25,8,1.87,1.98,3.85
9cfa49fc-4978-4a54-9fea-de0f9e76c2bb,Irving,32.743215356062294,-97.08027866453692,Fitbit,Health,https://www.fitbit.com/7d34d2b6-7c45-452d-b9fe-36df63c4393b,https,www.fitbit.com,2024-09-14 18:03:22,35,1.67,3.3,4.97
9cfa49fc-4978-4a54-9fea-de0f9e76c2bb,Irving,32.743215356062294,-97.08027866453692,NY Times,News,http://www.nytimes.com/a07699ec-a7d7-482d-94b2-6df7fd53fcbb,http,www.nytimes.com,2024-09-14 18:03:22,3,1.04,0.58,1.62
9cfa49fc-4978-4a54-9fea-de0f9e76c2bb,Irving,32.743215356062294,-97.08027866453692,Fox News,News,http://www.foxnews.com/76f1709c-0c17-4012-ad0b-4581ca48cd12,http,www.foxnews.com,2024-09-14 18:03:22,14,1.97,2.39,4.36
ffd6464d-0523-4ef3-878d-e2eb76b9407e,McKinney,32.74607330410523,-97.11633929423672,Fox News,News,http://www.foxnews.com/f6b7f83a-704b-4635-b447-02f4abb29410,http,www.foxnews.com,2024-09-14 14:42:01,47,1.28,0.84,2.12
ffd6464d-0523-4ef3-878d-e2eb76b9407e,McKinney,32.74607330410523,-97.11633929423672,Call of Duty Mobile,Gaming,http://www.callofdutymobile.com/e1b731fb-04ad-44fe-b08f-5c28f03a6d86,http,www.callofdutymobile.com,2024-09-14 14:42:01,28,0.54,0.99,1.53
ffd6464d-0523-4ef3-878d-e2eb76b9407e,McKinney,32.74607330410523,-97.11633929423672,Slack,Productivity,http://www.slack.com/f9862673-952c-484e-8ec4-be931bffa3ac,http,www.slack.com,2024-09-14 14:42:01,30,0.21,0.57,0.78
ffd6464d-0523-4ef3-878d-e2eb76b9407e,McKinney,32.74607330410523,-97.11633929423672,Slack,Productivity,http://www.slack.com/79bef6b4-a4a3-4bc5-a772-fe0e3753c21a,http,www.slack.com,2024-09-14 14:42:01,28,0.42,1.12,1.54
ffd6464d-0523-4ef3-878d-e2eb76b9407e,McKinney,32.74607330410523,-97.11633929423672,Snapchat,Social Media,http://www.snapchat.com/d3df55ab-529d-4716-836e-7f49e6812943,http,www.snapchat.com,2024-09-14 14:42:01,3,0.14,2.93,3.07
f90d79eb-dfad-4b73-97c8-77f5abf42e38,Rockwall,32.74520951208799,-97.0803561079138,Call of Duty Mobile,Gaming,http://www.callofdutymobile.com/79603b13-6194-45c9-97f5-a32710c3a3f8,http,www.callofdutymobile.com,2024-09-14 16:04:57,27,1.59,4.26,5.85
f90d79eb-dfad-4b73-97c8-77f5abf42e38,Rockwall,32.74520951208799,-97.0803561079138,Walmart,Shopping,https://www.walmart.com/1481375c-68b7-4fd2-a391-cf89a9dc95cc,https,www.walmart.com,2024-09-14 16:04:57,10,1.56,1.59,3.15
f90d79eb-dfad-4b73-97c8-77f5abf42e38,Rockwall,32.74520951208799,-97.0803561079138,Hulu,Streaming,https://www.hulu.com/a86998de-fe74-4abf-bede-a3837a0aaa28,https,www.hulu.com,2024-09-14 16:04:57,13,0.1,2.69,2.79
f90d79eb-dfad-4b73-97c8-77f5abf42e38,Rockwall,32.74520951208799,-97.0803561079138,Fox News,News,https://www.foxnews.com/931b8359-4edc-41e5-b2ca-340f8dddc7bd,https,www.foxnews.com,2024-09-14 16:04:57,39,1.73,1.48,3.21
f90d79eb-dfad-4b73-97c8-77f5abf42e38,Rockwall,32.74520951208799,-97.0803561079138,Fitbit,Health,https://www.fitbit.com/215d9246-38c7-490c-9c87-835cece3d4cb,https,www.fitbit.com,2024-09-14 16:04:57,51,1.54,2.04,3.58
f76fc50a-4494-4a46-a95b-5eba35acf405,Frisco,32.74781997573242,-97.116315983193,BBC,News,https://www.bbc.com/c1ab333f-463a-4f59-88fc-e2e61e49d6a3,https,www.bbc.com,2024-09-14 12:18:51,9,1.19,4.07,5.26
f76fc50a-4494-4a46-a95b-5eba35acf405,Frisco,32.74781997573242,-97.116315983193,Walmart,Shopping,https://www.walmart.com/3d99c53c-07e6-458a-b315-7ed9264a3c99,https,www.walmart.com,2024-09-14 12:18:51,14,0.83,2.0,2.83
f76fc50a-4494-4a46-a95b-5eba35acf405,Frisco,32.74781997573242,-97.116315983193,Trello,Productivity,http://www.trello.com/7659f0cf-2e31-4a58-ae3c-8bb70726bc6e,http,www.trello.com,2024-09-14 12:18:51,58,1.14,1.46,2.6
f76fc50a-4494-4a46-a95b-5eba35acf405,Frisco,32.74781997573242,-97.116315983193,Google Drive,Productivity,http://www.googledrive.com/dcc6b160-b82f-49e6-b1d6-a67d51735a2c,http,www.googledrive.com,2024-09-14 12:18:51,21,0.13,3.6,3.73
f76fc50a-4494-4a46-a95b-5eba35acf405,Frisco,32.74781997573242,-97.116315983193,Disney+,Streaming,https://www.disney+.com/e435301f-3dc6-4c15-b584-35dce73dae08,https,www.disney+.com,2024-09-14 12:18:51,11,1.37,3.56,4.93
e9ce5951-387a-4403-9c4b-62a65c58b1b0,Denton,32.752051442208874,-97.10307772049154,Walmart,Shopping,https://www.walmart.com/4dddb3ae-ba30-43a4-88db-74e06d0ae782,https,www.walmart.com,2024-09-14 15:16:08,55,1.42,3.06,4.48
e9ce5951-387a-4403-9c4b-62a65c58b1b0,Denton,32.752051442208874,-97.10307772049154,Call of Duty Mobile,Gaming,https://www.callofdutymobile.com/e0696132-9cc0-4af6-a45b-61a9a8447370,https,www.callofdutymobile.com,2024-09-14 15:16:08,6,0.41,1.42,1.83
e9ce5951-387a-4403-9c4b-62a65c58b1b0,Denton,32.752051442208874,-97.10307772049154,MyFitnessPal,Health,https://www.myfitnesspal.com/a442603a-578e-4e42-b8da-96af0d7c8d30,https,www.myfitnesspal.com,2024-09-14 15:16:08,4,1.38,4.32,5.7
e9ce5951-387a-4403-9c4b-62a65c58b1b0,Denton,32.752051442208874,-97.10307772049154,NY Times,News,http://www.nytimes.com/127756e7-53e0-4014-a9f6-f63cf1cefb1e,http,www.nytimes.com,2024-09-14 15:16:08,48,1.18,4.69,5.87
e9ce5951-387a-4403-9c4b-62a65c58b1b0,Denton,32.752051442208874,-97.10307772049154,Netflix,Streaming,https://www.netflix.com/c5c7fe2b-946d-4762-ac0c-4fea6aeda60c,https,www.netflix.com,2024-09-14 15:16:08,14,1.74,1.22,2.96
6033828c-10c1-4313-8a06-0b4c8e852889,Southlake,32.748801355428085,-97.09419509357504,Google Drive,Productivity,https://www.googledrive.com/07c1f45a-7d52-4958-807f-268e71b764f0,https,www.googledrive.com,2024-09-14 15:35:47,37,1.51,1.88,3.39
f6f355a0-63d6-4109-8921-eaf17302a1b5,DFW,32.7431091270488,-97.09285542890946,NY Times,News,http://www.nytimes.com/79ed4792-64c8-4117-9f52-f904131f22ca,http,www.nytimes.com,2024-09-14 16:38:15,35,1.48,0.96,2.44
